Entity,Code,Year,"Share (top 10%, before tax)"
Afghanistan,AFG,2008,40.97
Afghanistan,AFG,2012,37.86
Afghanistan,AFG,2017,40.43
Afghanistan,AFG,2022,40.54
Afghanistan,AFG,2023,40.27
Africa (WID),,1980,57.99
Africa (WID),,1981,57.26
Africa (WID),,1982,57.23
Africa (WID),,1983,58.02
Africa (WID),,1984,57.28
Africa (WID),,1985,57.39
Africa (WID),,1986,56.77
Africa (WID),,1987,56.34
Africa (WID),,1988,56.28
Africa (WID),,1989,56.43
Africa (WID),,1990,56.17
Africa (WID),,1991,56.67
Africa (WID),,1992,56.4
Africa (WID),,1993,55.93
Africa (WID),,1994,56.46
Africa (WID),,1995,56.28
Africa (WID),,1996,56.49
Africa (WID),,1997,56.94
Africa (WID),,1998,56.89
Africa (WID),,1999,57.21
Africa (WID),,2000,57.5
Africa (WID),,2001,57.41
Africa (WID),,2002,57.38
Africa (WID),,2003,57.38
Africa (WID),,2004,57.22
Africa (WID),,2005,57.01
Africa (WID),,2006,57.35
Africa (WID),,2007,57.32
Africa (WID),,2008,56.52
Africa (WID),,2009,55.64
Africa (WID),,2010,55.32
Africa (WID),,2011,54.9
Africa (WID),,2012,55.79
Africa (WID),,2013,55.86
Africa (WID),,2014,55.55
Africa (WID),,2015,55.52
Africa (WID),,2016,55.44
Africa (WID),,2017,55.1
Africa (WID),,2018,55.1
Africa (WID),,2019,54.84
Africa (WID),,2020,54.5
Africa (WID),,2021,55.08
Africa (WID),,2022,55
Africa (WID),,2023,55.1
Albania,ALB,1996,32.04
Albania,ALB,2002,32.85
Albania,ALB,2005,32.21
Albania,ALB,2008,31.88
Albania,ALB,2012,32.65
Albania,ALB,2015,35.54
Albania,ALB,2016,34.89
Albania,ALB,2017,34.96
Albania,ALB,2018,34.78
Albania,ALB,2022,34.2
Albania,ALB,2023,34.35
Algeria,DZA,1988,45.67
Algeria,DZA,1989,45.82
Algeria,DZA,1990,46.06
Algeria,DZA,1991,47.18
Algeria,DZA,1992,45.83
Algeria,DZA,1993,47.16
Algeria,DZA,1994,51.22
Algeria,DZA,1995,47.6
Algeria,DZA,1996,45.81
Algeria,DZA,1997,47.42
Algeria,DZA,1998,46.06
Algeria,DZA,1999,45.9
Algeria,DZA,2000,47.75
Algeria,DZA,2001,46.86
Algeria,DZA,2002,47.41
Algeria,DZA,2003,47.28
Algeria,DZA,2004,45.89
Algeria,DZA,2005,45.81
Algeria,DZA,2006,46.58
Algeria,DZA,2007,48.21
Algeria,DZA,2008,45.56
Algeria,DZA,2009,45
Algeria,DZA,2010,44.12
Algeria,DZA,2011,42.72
Algeria,DZA,2022,49.6
Algeria,DZA,2023,48.76
Andorra,AND,1980,32.22
Andorra,AND,1981,32.22
Andorra,AND,1982,32.18
Andorra,AND,1983,32.3
Andorra,AND,1984,32.66
Andorra,AND,1985,32.87
Andorra,AND,1986,32.52
Andorra,AND,1987,32.5
Andorra,AND,1988,32.44
Andorra,AND,1989,32.6
Andorra,AND,1990,32.5
Andorra,AND,1991,32.3
Andorra,AND,1992,33.2
Andorra,AND,1993,33.45
Andorra,AND,1994,34.17
Andorra,AND,1995,33.86
Andorra,AND,1996,34.03
Andorra,AND,1997,34.81
Andorra,AND,1998,34.95
Andorra,AND,1999,34.99
Andorra,AND,2000,35.57
Andorra,AND,2001,35.11
Andorra,AND,2002,34.61
Andorra,AND,2003,34.76
Andorra,AND,2004,35.04
Andorra,AND,2005,35.28
Andorra,AND,2006,35.98
Andorra,AND,2007,36.07
Andorra,AND,2008,34.24
Andorra,AND,2009,33.48
Andorra,AND,2010,35.14
Andorra,AND,2011,35.06
Andorra,AND,2012,34.4
Andorra,AND,2013,34.63
Andorra,AND,2014,35.09
Andorra,AND,2015,34.99
Andorra,AND,2016,35.13
Andorra,AND,2017,35.28
Andorra,AND,2018,35.25
Andorra,AND,2019,35.02
Andorra,AND,2020,34.86
Andorra,AND,2021,35.53
Andorra,AND,2022,35.67
Andorra,AND,2023,35.67
Angola,AGO,1995,58.68
Angola,AGO,2000,58.49
Angola,AGO,2008,48.85
Angola,AGO,2018,57.85
Angola,AGO,2022,57.72
Angola,AGO,2023,57.72
Anguilla,AIA,1980,55.94
Anguilla,AIA,1981,55.93
Anguilla,AIA,1982,55.93
Anguilla,AIA,1983,55.93
Anguilla,AIA,1984,55.92
Anguilla,AIA,1985,55.92
Anguilla,AIA,1986,55.92
Anguilla,AIA,1987,55.91
Anguilla,AIA,1988,55.91
Anguilla,AIA,1989,55.92
Anguilla,AIA,1990,55.92
Anguilla,AIA,1991,55.8
Anguilla,AIA,1992,55.7
Anguilla,AIA,1993,55.6
Anguilla,AIA,1994,55.5
Anguilla,AIA,1995,55.4
Anguilla,AIA,1996,55.31
Anguilla,AIA,1997,55.21
Anguilla,AIA,1998,55.12
Anguilla,AIA,1999,55.03
Anguilla,AIA,2000,54.94
Anguilla,AIA,2001,54.77
Anguilla,AIA,2002,54.6
Anguilla,AIA,2003,54.45
Anguilla,AIA,2004,54.3
Anguilla,AIA,2005,54.16
Anguilla,AIA,2006,54.03
Anguilla,AIA,2007,53.9
Anguilla,AIA,2008,53.78
Anguilla,AIA,2009,53.66
Anguilla,AIA,2010,53.55
Anguilla,AIA,2011,53.03
Anguilla,AIA,2012,52.52
Anguilla,AIA,2013,52
Anguilla,AIA,2014,51.5
Anguilla,AIA,2015,50.99
Anguilla,AIA,2016,50.49
Anguilla,AIA,2017,49.99
Anguilla,AIA,2018,49.5
Anguilla,AIA,2019,49.01
Anguilla,AIA,2020,48.57
Anguilla,AIA,2021,48.57
Anguilla,AIA,2022,48.57
Anguilla,AIA,2023,48.57
Antigua and Barbuda,ATG,1980,55.94
Antigua and Barbuda,ATG,1981,55.93
Antigua and Barbuda,ATG,1982,55.93
Antigua and Barbuda,ATG,1983,55.93
Antigua and Barbuda,ATG,1984,55.92
Antigua and Barbuda,ATG,1985,55.92
Antigua and Barbuda,ATG,1986,55.92
Antigua and Barbuda,ATG,1987,55.91
Antigua and Barbuda,ATG,1988,55.91
Antigua and Barbuda,ATG,1989,55.92
Antigua and Barbuda,ATG,1990,55.92
Antigua and Barbuda,ATG,1991,55.8
Antigua and Barbuda,ATG,1992,55.7
Antigua and Barbuda,ATG,1993,55.6
Antigua and Barbuda,ATG,1994,55.5
Antigua and Barbuda,ATG,1995,55.4
Antigua and Barbuda,ATG,1996,55.31
Antigua and Barbuda,ATG,1997,55.21
Antigua and Barbuda,ATG,1998,55.12
Antigua and Barbuda,ATG,1999,55.03
Antigua and Barbuda,ATG,2000,54.94
Antigua and Barbuda,ATG,2001,54.77
Antigua and Barbuda,ATG,2002,54.6
Antigua and Barbuda,ATG,2003,54.45
Antigua and Barbuda,ATG,2004,54.3
Antigua and Barbuda,ATG,2005,54.16
Antigua and Barbuda,ATG,2006,54.03
Antigua and Barbuda,ATG,2007,53.9
Antigua and Barbuda,ATG,2008,53.78
Antigua and Barbuda,ATG,2009,53.66
Antigua and Barbuda,ATG,2010,53.55
Antigua and Barbuda,ATG,2011,53.03
Antigua and Barbuda,ATG,2012,52.52
Antigua and Barbuda,ATG,2013,52
Antigua and Barbuda,ATG,2014,51.5
Antigua and Barbuda,ATG,2015,50.99
Antigua and Barbuda,ATG,2016,50.49
Antigua and Barbuda,ATG,2017,49.99
Antigua and Barbuda,ATG,2018,49.5
Antigua and Barbuda,ATG,2019,49.01
Antigua and Barbuda,ATG,2020,48.57
Antigua and Barbuda,ATG,2021,48.57
Antigua and Barbuda,ATG,2022,48.57
Antigua and Barbuda,ATG,2023,48.57
Argentina,ARG,2001,51.08
Argentina,ARG,2002,52.03
Argentina,ARG,2003,48.61
Argentina,ARG,2004,46.78
Argentina,ARG,2005,45.11
Argentina,ARG,2006,43.9
Argentina,ARG,2007,45.88
Argentina,ARG,2008,46.06
Argentina,ARG,2009,42.8
Argentina,ARG,2010,44.08
Argentina,ARG,2011,42.54
Argentina,ARG,2012,39.44
Argentina,ARG,2013,40.48
Argentina,ARG,2014,40.61
Argentina,ARG,2015,43.16
Argentina,ARG,2016,45.72
Argentina,ARG,2017,43.24
Argentina,ARG,2018,43.66
Argentina,ARG,2022,43.37
Argentina,ARG,2023,43.37
Armenia,ARM,1996,46.6
Armenia,ARM,1999,43.92
Armenia,ARM,2002,42.7
Armenia,ARM,2003,42.33
Armenia,ARM,2004,45.63
Armenia,ARM,2005,45.61
Armenia,ARM,2006,36.92
Armenia,ARM,2007,37.78
Armenia,ARM,2008,36.59
Armenia,ARM,2009,37.65
Armenia,ARM,2010,38.55
Armenia,ARM,2011,36.53
Armenia,ARM,2012,36.84
Armenia,ARM,2013,38.8
Armenia,ARM,2014,40.03
Armenia,ARM,2015,40.14
Armenia,ARM,2016,40.36
Armenia,ARM,2017,48
Armenia,ARM,2018,43.37
Armenia,ARM,2022,39.6
Armenia,ARM,2023,39.64
Aruba,ABW,1980,55.94
Aruba,ABW,1981,55.93
Aruba,ABW,1982,55.93
Aruba,ABW,1983,55.93
Aruba,ABW,1984,55.92
Aruba,ABW,1985,55.92
Aruba,ABW,1986,55.92
Aruba,ABW,1987,55.91
Aruba,ABW,1988,55.91
Aruba,ABW,1989,55.92
Aruba,ABW,1990,55.92
Aruba,ABW,1991,55.8
Aruba,ABW,1992,55.7
Aruba,ABW,1993,55.6
Aruba,ABW,1994,55.5
Aruba,ABW,1995,55.4
Aruba,ABW,1996,55.31
Aruba,ABW,1997,55.21
Aruba,ABW,1998,55.12
Aruba,ABW,1999,55.03
Aruba,ABW,2000,54.94
Aruba,ABW,2001,54.77
Aruba,ABW,2002,54.6
Aruba,ABW,2003,54.45
Aruba,ABW,2004,54.3
Aruba,ABW,2005,54.16
Aruba,ABW,2006,54.03
Aruba,ABW,2007,53.9
Aruba,ABW,2008,53.78
Aruba,ABW,2009,53.66
Aruba,ABW,2010,53.55
Aruba,ABW,2011,53.03
Aruba,ABW,2012,52.52
Aruba,ABW,2013,52
Aruba,ABW,2014,51.5
Aruba,ABW,2015,50.99
Aruba,ABW,2016,50.49
Aruba,ABW,2017,49.99
Aruba,ABW,2018,49.5
Aruba,ABW,2019,49.01
Aruba,ABW,2020,48.57
Aruba,ABW,2021,48.57
Aruba,ABW,2022,48.57
Aruba,ABW,2023,48.57
Asia (WID),,1980,58.97
Asia (WID),,1981,58.24
Asia (WID),,1982,56.31
Asia (WID),,1983,56.78
Asia (WID),,1984,55.46
Asia (WID),,1985,55.97
Asia (WID),,1986,55.87
Asia (WID),,1987,55.57
Asia (WID),,1988,56.23
Asia (WID),,1989,56.07
Asia (WID),,1990,56.71
Asia (WID),,1991,57.28
Asia (WID),,1992,57.48
Asia (WID),,1993,56.29
Asia (WID),,1994,56.41
Asia (WID),,1995,56.59
Asia (WID),,1996,57.04
Asia (WID),,1997,56.43
Asia (WID),,1998,55.7
Asia (WID),,1999,55.69
Asia (WID),,2000,56.12
Asia (WID),,2001,56.32
Asia (WID),,2002,56.06
Asia (WID),,2003,55.84
Asia (WID),,2004,55.98
Asia (WID),,2005,55.84
Asia (WID),,2006,55.49
Asia (WID),,2007,55.27
Asia (WID),,2008,55.07
Asia (WID),,2009,53.73
Asia (WID),,2010,53.42
Asia (WID),,2011,53.59
Asia (WID),,2012,52.87
Asia (WID),,2013,52.57
Asia (WID),,2014,51.86
Asia (WID),,2015,51.9
Asia (WID),,2016,51.69
Asia (WID),,2017,51.64
Asia (WID),,2018,52.22
Asia (WID),,2019,51.54
Asia (WID),,2020,51.39
Asia (WID),,2021,51.31
Asia (WID),,2022,52.03
Asia (WID),,2023,51.51
Asia (excluding Middle East) (WID),,1980,55.41
Asia (excluding Middle East) (WID),,1981,55
Asia (excluding Middle East) (WID),,1982,54.64
Asia (excluding Middle East) (WID),,1983,54.83
Asia (excluding Middle East) (WID),,1984,54.25
Asia (excluding Middle East) (WID),,1985,54.54
Asia (excluding Middle East) (WID),,1986,54.98
Asia (excluding Middle East) (WID),,1987,54.94
Asia (excluding Middle East) (WID),,1988,55.34
Asia (excluding Middle East) (WID),,1989,55.93
Asia (excluding Middle East) (WID),,1990,56.53
Asia (excluding Middle East) (WID),,1991,56.38
Asia (excluding Middle East) (WID),,1992,56.04
Asia (excluding Middle East) (WID),,1993,55.3
Asia (excluding Middle East) (WID),,1994,54.98
Asia (excluding Middle East) (WID),,1995,54.85
Asia (excluding Middle East) (WID),,1996,54.78
Asia (excluding Middle East) (WID),,1997,54.28
Asia (excluding Middle East) (WID),,1998,53.68
Asia (excluding Middle East) (WID),,1999,53.47
Asia (excluding Middle East) (WID),,2000,53.56
Asia (excluding Middle East) (WID),,2001,53.63
Asia (excluding Middle East) (WID),,2002,54.19
Asia (excluding Middle East) (WID),,2003,53.6
Asia (excluding Middle East) (WID),,2004,53.63
Asia (excluding Middle East) (WID),,2005,53.69
Asia (excluding Middle East) (WID),,2006,53.28
Asia (excluding Middle East) (WID),,2007,53.15
Asia (excluding Middle East) (WID),,2008,52.81
Asia (excluding Middle East) (WID),,2009,52.18
Asia (excluding Middle East) (WID),,2010,52.09
Asia (excluding Middle East) (WID),,2011,52.24
Asia (excluding Middle East) (WID),,2012,51.5
Asia (excluding Middle East) (WID),,2013,51.2
Asia (excluding Middle East) (WID),,2014,51.08
Asia (excluding Middle East) (WID),,2015,51.21
Asia (excluding Middle East) (WID),,2016,50.88
Asia (excluding Middle East) (WID),,2017,51
Asia (excluding Middle East) (WID),,2018,51.38
Asia (excluding Middle East) (WID),,2019,50.5
Asia (excluding Middle East) (WID),,2020,50.61
Asia (excluding Middle East) (WID),,2021,50.44
Asia (excluding Middle East) (WID),,2022,50.98
Asia (excluding Middle East) (WID),,2023,50.6
Australia,AUS,1911,45.75
Australia,AUS,1912,42.43
Australia,AUS,1913,39
Australia,AUS,1914,36.66
Australia,AUS,1915,34.51
Australia,AUS,1916,29.93
Australia,AUS,1917,30.62
Australia,AUS,1918,31.06
Australia,AUS,1919,42.08
Australia,AUS,1920,34.04
Australia,AUS,1921,38.83
Australia,AUS,1922,35.66
Australia,AUS,1923,39.24
Australia,AUS,1924,39.05
Australia,AUS,1925,37.81
Australia,AUS,1926,37.02
Australia,AUS,1927,38.93
Australia,AUS,1928,39.6
Australia,AUS,1929,35.6
Australia,AUS,1930,32.67
Australia,AUS,1931,31.25
Australia,AUS,1932,31.03
Australia,AUS,1933,34.45
Australia,AUS,1934,34.58
Australia,AUS,1935,35.18
Australia,AUS,1936,37.64
Australia,AUS,1937,32.8
Australia,AUS,1938,34.63
Australia,AUS,1939,35.78
Australia,AUS,1940,34.41
Australia,AUS,1941,35.88
Australia,AUS,1942,35.32
Australia,AUS,1943,35.41
Australia,AUS,1944,32.24
Australia,AUS,1945,29.67
Australia,AUS,1946,32.6
Australia,AUS,1947,34.23
Australia,AUS,1948,33.91
Australia,AUS,1949,34.11
Australia,AUS,1950,33.48
Australia,AUS,1951,27.39
Australia,AUS,1952,26.98
Australia,AUS,1953,26.66
Australia,AUS,1954,26.31
Australia,AUS,1955,26.03
Australia,AUS,1956,26.37
Australia,AUS,1957,24.13
Australia,AUS,1958,30.41
Australia,AUS,1959,28.67
Australia,AUS,1960,28.48
Australia,AUS,1961,28.49
Australia,AUS,1962,28.98
Australia,AUS,1963,29.38
Australia,AUS,1964,28.73
Australia,AUS,1965,28.38
Australia,AUS,1966,27.57
Australia,AUS,1967,27.79
Australia,AUS,1968,27.46
Australia,AUS,1969,27.18
Australia,AUS,1970,26.93
Australia,AUS,1971,27.16
Australia,AUS,1972,26.77
Australia,AUS,1973,26.14
Australia,AUS,1974,25.29
Australia,AUS,1975,24.49
Australia,AUS,1976,24.11
Australia,AUS,1977,24.17
Australia,AUS,1978,24.03
Australia,AUS,1979,24.45
Australia,AUS,1980,24.88
Australia,AUS,1981,24.82
Australia,AUS,1982,25.11
Australia,AUS,1983,24.85
Australia,AUS,1984,25.32
Australia,AUS,1985,25.57
Australia,AUS,1986,26.38
Australia,AUS,1987,27.93
Australia,AUS,1988,29.52
Australia,AUS,1989,27.98
Australia,AUS,1990,26.96
Australia,AUS,1991,29.68
Australia,AUS,1992,29.3
Australia,AUS,1993,29.91
Australia,AUS,1994,30.42
Australia,AUS,1995,30.93
Australia,AUS,1996,30.99
Australia,AUS,1997,30.99
Australia,AUS,1998,31.12
Australia,AUS,1999,31.17
Australia,AUS,2000,32.02
Australia,AUS,2001,31.8
Australia,AUS,2002,32.68
Australia,AUS,2003,32.65
Australia,AUS,2004,33.59
Australia,AUS,2005,34.08
Australia,AUS,2006,33.98
Australia,AUS,2007,34.31
Australia,AUS,2008,34.39
Australia,AUS,2009,35.29
Australia,AUS,2010,35.02
Australia,AUS,2011,35.23
Australia,AUS,2012,35.1
Australia,AUS,2013,35.53
Australia,AUS,2014,34.96
Australia,AUS,2015,34.64
Australia,AUS,2016,33.89
Australia,AUS,2017,34.48
Australia,AUS,2018,34.15
Australia,AUS,2022,33.61
Australia,AUS,2023,32.97
Austria,AUT,2004,33.26
Austria,AUT,2005,34.7
Austria,AUT,2006,36.68
Austria,AUT,2007,34.52
Austria,AUT,2008,34.82
Austria,AUT,2009,34
Austria,AUT,2010,33.94
Austria,AUT,2011,33.21
Austria,AUT,2012,31.24
Austria,AUT,2013,31.44
Austria,AUT,2014,33.28
Austria,AUT,2015,32.6
Austria,AUT,2016,33.49
Austria,AUT,2022,35.72
Austria,AUT,2023,34.44
Azerbaijan,AZE,1995,42.27
Azerbaijan,AZE,2002,36.65
Azerbaijan,AZE,2003,36.13
Azerbaijan,AZE,2004,36.96
Azerbaijan,AZE,2022,36.84
Azerbaijan,AZE,2023,36.75
Bahamas,BHS,2022,51.81
Bahamas,BHS,2023,51.81
Bahrain,BHR,1995,55.81
Bahrain,BHR,2005,59.16
Bahrain,BHR,2015,57.46
Bahrain,BHR,2022,57.17
Bahrain,BHR,2023,57.01
Bangladesh,BGD,1983,35.86
Bangladesh,BGD,1985,38.3
Bangladesh,BGD,1988,39.69
Bangladesh,BGD,1991,37.64
Bangladesh,BGD,1995,44.28
Bangladesh,BGD,2000,43.75
Bangladesh,BGD,2005,45.03
Bangladesh,BGD,2010,43.02
Bangladesh,BGD,2016,41.83
Bangladesh,BGD,2022,41.93
Bangladesh,BGD,2023,41.76
Barbados,BRB,1980,55.94
Barbados,BRB,1981,55.93
Barbados,BRB,1982,55.93
Barbados,BRB,1983,55.93
Barbados,BRB,1984,55.92
Barbados,BRB,1985,55.92
Barbados,BRB,1986,55.92
Barbados,BRB,1987,55.91
Barbados,BRB,1988,55.91
Barbados,BRB,1989,55.92
Barbados,BRB,1990,55.92
Barbados,BRB,1991,55.8
Barbados,BRB,1992,55.7
Barbados,BRB,1993,55.6
Barbados,BRB,1994,55.5
Barbados,BRB,1995,55.4
Barbados,BRB,1996,55.31
Barbados,BRB,1997,55.21
Barbados,BRB,1998,55.12
Barbados,BRB,1999,55.03
Barbados,BRB,2000,54.94
Barbados,BRB,2001,54.77
Barbados,BRB,2002,54.6
Barbados,BRB,2003,54.45
Barbados,BRB,2004,54.3
Barbados,BRB,2005,54.16
Barbados,BRB,2006,54.03
Barbados,BRB,2007,53.9
Barbados,BRB,2008,53.78
Barbados,BRB,2009,53.66
Barbados,BRB,2010,53.55
Barbados,BRB,2011,53.03
Barbados,BRB,2012,52.52
Barbados,BRB,2013,52
Barbados,BRB,2014,51.5
Barbados,BRB,2015,50.99
Barbados,BRB,2016,50.49
Barbados,BRB,2017,49.99
Barbados,BRB,2018,49.5
Barbados,BRB,2019,49.01
Barbados,BRB,2020,48.57
Barbados,BRB,2021,48.57
Barbados,BRB,2022,48.57
Barbados,BRB,2023,48.57
Belarus,BLR,1993,28.49
Belarus,BLR,1995,33.58
Belarus,BLR,1999,36.12
Belarus,BLR,2000,36.19
Belarus,BLR,2001,35.16
Belarus,BLR,2002,35.12
Belarus,BLR,2003,33.59
Belarus,BLR,2004,32.44
Belarus,BLR,2005,32.66
Belarus,BLR,2006,32.82
Belarus,BLR,2007,35.19
Belarus,BLR,2008,34.45
Belarus,BLR,2009,34.04
Belarus,BLR,2010,33.4
Belarus,BLR,2011,35.48
Belarus,BLR,2012,33.96
Belarus,BLR,2013,31.7
Belarus,BLR,2014,32.78
Belarus,BLR,2015,30.97
Belarus,BLR,2016,31.39
Belarus,BLR,2017,31.86
Belarus,BLR,2018,31.71
Belarus,BLR,2022,31.56
Belarus,BLR,2023,31.55
Belgium,BEL,1985,31.87
Belgium,BEL,1988,34.04
Belgium,BEL,1991,32.47
Belgium,BEL,1992,32.03
Belgium,BEL,1993,32.09
Belgium,BEL,1994,33.06
Belgium,BEL,1995,32.51
Belgium,BEL,1996,32.91
Belgium,BEL,1997,32.66
Belgium,BEL,1998,32.59
Belgium,BEL,1999,32.53
Belgium,BEL,2000,32.64
Belgium,BEL,2001,32.23
Belgium,BEL,2002,31.54
Belgium,BEL,2003,31.55
Belgium,BEL,2004,32.08
Belgium,BEL,2005,31.73
Belgium,BEL,2006,32.07
Belgium,BEL,2007,32.93
Belgium,BEL,2008,31.34
Belgium,BEL,2009,30.67
Belgium,BEL,2010,31.13
Belgium,BEL,2011,30.98
Belgium,BEL,2012,31.44
Belgium,BEL,2013,31.53
Belgium,BEL,2014,31.92
Belgium,BEL,2015,31.87
Belgium,BEL,2016,32.1
Belgium,BEL,2017,31.76
Belgium,BEL,2022,32.33
Belgium,BEL,2023,32.37
Belize,BLZ,2022,51.81
Belize,BLZ,2023,51.81
Benin,BEN,2003,48.06
Benin,BEN,2011,51.31
Benin,BEN,2015,54.72
Benin,BEN,2022,43
Benin,BEN,2023,43
Bermuda,BMU,1980,35.17
Bermuda,BMU,1981,35.26
Bermuda,BMU,1982,35.35
Bermuda,BMU,1983,35.45
Bermuda,BMU,1984,35.54
Bermuda,BMU,1985,35.64
Bermuda,BMU,1986,35.74
Bermuda,BMU,1987,35.84
Bermuda,BMU,1988,35.95
Bermuda,BMU,1989,36.05
Bermuda,BMU,1990,36.16
Bermuda,BMU,1991,36.47
Bermuda,BMU,1992,36.78
Bermuda,BMU,1993,37.07
Bermuda,BMU,1994,37.35
Bermuda,BMU,1995,37.63
Bermuda,BMU,1996,37.89
Bermuda,BMU,1997,38.15
Bermuda,BMU,1998,38.4
Bermuda,BMU,1999,38.64
Bermuda,BMU,2000,38.88
Bermuda,BMU,2001,39.76
Bermuda,BMU,2002,40.61
Bermuda,BMU,2003,41.45
Bermuda,BMU,2004,42.27
Bermuda,BMU,2005,43.07
Bermuda,BMU,2006,43.85
Bermuda,BMU,2007,44.62
Bermuda,BMU,2008,45.36
Bermuda,BMU,2009,46.09
Bermuda,BMU,2010,46.81
Bermuda,BMU,2011,47.01
Bermuda,BMU,2012,47.19
Bermuda,BMU,2013,47.37
Bermuda,BMU,2014,47.54
Bermuda,BMU,2015,47.7
Bermuda,BMU,2016,47.86
Bermuda,BMU,2017,48
Bermuda,BMU,2018,48.15
Bermuda,BMU,2019,48.28
Bermuda,BMU,2020,48.41
Bermuda,BMU,2021,48.41
Bermuda,BMU,2022,48.41
Bermuda,BMU,2023,48.41
Bhutan,BTN,2003,48.92
Bhutan,BTN,2007,44.76
Bhutan,BTN,2012,47.37
Bhutan,BTN,2017,42.8
Bhutan,BTN,2022,41.6
Bhutan,BTN,2023,41.57
Bolivia,BOL,2022,51.81
Bolivia,BOL,2023,51.81
Bonaire Sint Eustatius and Saba,BES,1980,55.94
Bonaire Sint Eustatius and Saba,BES,1981,55.93
Bonaire Sint Eustatius and Saba,BES,1982,55.93
Bonaire Sint Eustatius and Saba,BES,1983,55.93
Bonaire Sint Eustatius and Saba,BES,1984,55.92
Bonaire Sint Eustatius and Saba,BES,1985,55.92
Bonaire Sint Eustatius and Saba,BES,1986,55.92
Bonaire Sint Eustatius and Saba,BES,1987,55.91
Bonaire Sint Eustatius and Saba,BES,1988,55.91
Bonaire Sint Eustatius and Saba,BES,1989,55.92
Bonaire Sint Eustatius and Saba,BES,1990,55.92
Bonaire Sint Eustatius and Saba,BES,1991,55.8
Bonaire Sint Eustatius and Saba,BES,1992,55.7
Bonaire Sint Eustatius and Saba,BES,1993,55.6
Bonaire Sint Eustatius and Saba,BES,1994,55.5
Bonaire Sint Eustatius and Saba,BES,1995,55.4
Bonaire Sint Eustatius and Saba,BES,1996,55.31
Bonaire Sint Eustatius and Saba,BES,1997,55.21
Bonaire Sint Eustatius and Saba,BES,1998,55.12
Bonaire Sint Eustatius and Saba,BES,1999,55.03
Bonaire Sint Eustatius and Saba,BES,2000,54.94
Bonaire Sint Eustatius and Saba,BES,2001,54.77
Bonaire Sint Eustatius and Saba,BES,2002,54.6
Bonaire Sint Eustatius and Saba,BES,2003,54.45
Bonaire Sint Eustatius and Saba,BES,2004,54.3
Bonaire Sint Eustatius and Saba,BES,2005,54.16
Bonaire Sint Eustatius and Saba,BES,2006,54.03
Bonaire Sint Eustatius and Saba,BES,2007,53.9
Bonaire Sint Eustatius and Saba,BES,2008,53.78
Bonaire Sint Eustatius and Saba,BES,2009,53.66
Bonaire Sint Eustatius and Saba,BES,2010,53.55
Bonaire Sint Eustatius and Saba,BES,2011,53.03
Bonaire Sint Eustatius and Saba,BES,2012,52.52
Bonaire Sint Eustatius and Saba,BES,2013,52
Bonaire Sint Eustatius and Saba,BES,2014,51.5
Bonaire Sint Eustatius and Saba,BES,2015,50.99
Bonaire Sint Eustatius and Saba,BES,2016,50.49
Bonaire Sint Eustatius and Saba,BES,2017,49.99
Bonaire Sint Eustatius and Saba,BES,2018,49.5
Bonaire Sint Eustatius and Saba,BES,2019,49.01
Bonaire Sint Eustatius and Saba,BES,2020,48.57
Bonaire Sint Eustatius and Saba,BES,2021,48.57
Bonaire Sint Eustatius and Saba,BES,2022,48.57
Bonaire Sint Eustatius and Saba,BES,2023,48.57
Bosnia and Herzegovina,BIH,1980,30.47
Bosnia and Herzegovina,BIH,1981,30.48
Bosnia and Herzegovina,BIH,1982,30.48
Bosnia and Herzegovina,BIH,1983,30.47
Bosnia and Herzegovina,BIH,1984,30.47
Bosnia and Herzegovina,BIH,1985,30.47
Bosnia and Herzegovina,BIH,1986,30.46
Bosnia and Herzegovina,BIH,1987,30.46
Bosnia and Herzegovina,BIH,1990,30.46
Bosnia and Herzegovina,BIH,2001,31.79
Bosnia and Herzegovina,BIH,2004,33.7
Bosnia and Herzegovina,BIH,2007,32.83
Bosnia and Herzegovina,BIH,2011,34.51
Bosnia and Herzegovina,BIH,2015,34.74
Bosnia and Herzegovina,BIH,2022,33.99
Bosnia and Herzegovina,BIH,2023,34.03
Botswana,BWA,1985,60.9
Botswana,BWA,1993,65.9
Botswana,BWA,2002,69.54
Botswana,BWA,2009,67.2
Botswana,BWA,2015,58.92
Botswana,BWA,2022,58.89
Botswana,BWA,2023,58.93
Brazil,BRA,2001,58.59
Brazil,BRA,2002,59.57
Brazil,BRA,2003,59
Brazil,BRA,2004,57.98
Brazil,BRA,2005,60.24
Brazil,BRA,2006,60.23
Brazil,BRA,2007,58.64
Brazil,BRA,2008,59.09
Brazil,BRA,2009,58.71
Brazil,BRA,2010,59.48
Brazil,BRA,2011,60.26
Brazil,BRA,2012,59.39
Brazil,BRA,2013,58.4
Brazil,BRA,2014,58.7
Brazil,BRA,2015,59.9
Brazil,BRA,2016,58.96
Brazil,BRA,2017,58.42
Brazil,BRA,2018,58.09
Brazil,BRA,2019,57.06
Brazil,BRA,2022,59.21
Brazil,BRA,2023,59.21
British Virgin Islands,VGB,1980,55.94
British Virgin Islands,VGB,1981,55.93
British Virgin Islands,VGB,1982,55.93
British Virgin Islands,VGB,1983,55.93
British Virgin Islands,VGB,1984,55.92
British Virgin Islands,VGB,1985,55.92
British Virgin Islands,VGB,1986,55.92
British Virgin Islands,VGB,1987,55.91
British Virgin Islands,VGB,1988,55.91
